Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
14,Milk,Dairy,27-05-2023,422,180,13567,Sunny,451,1,0,1
5,Cheese,Dairy,27-05-2023,100,109,1331,Windy,137,2,1,2
1,Butter,Dairy,27-05-2023,120,107,7567,Cloudy,146,1,0,1
6,Cream,Dairy,27-05-2023,97,304,9567,Cloudy,107,1,1,1
5,Cheese,Dairy,27-05-2023,68,414,1331,Windy,90,2,0,2
6,Cream,Dairy,27-05-2023,311,296,9567,Rainy,317,3,0,3
5,Cheese,Dairy,27-05-2023,133,297,1079,Sunny,178,2,1,2
1,Butter,Dairy,27-05-2023,204,129,7567,Cloudy,222,1,1,1
1,Butter,Dairy,27-05-2023,102,119,7567,Windy,144,1,0,1
12,Yogurt,Dairy,27-05-2023,156,147,5567,Windy,185,2,0,2
2,Buttermilk,Dairy,27-05-2023,406,229,1369,Snowy,405,3,0,3
5,Cheese,Dairy,27-05-2023,353,392,1455,Windy,360,3,1,3
12,Yogurt,Dairy,27-05-2023,184,484,5567,Rainy,220,1,1,1
5,Cheese,Dairy,27-05-2023,492,231,1428,Cloudy,533,1,1,1
12,Yogurt,Dairy,27-05-2023,118,455,5567,Snowy,120,3,1,3
1,Butter,Dairy,27-05-2023,60,153,7567,Cloudy,76,2,1,2
6,Cream,Dairy,27-05-2023,192,477,9567,Cloudy,191,1,1,1
12,Yogurt,Dairy,27-05-2023,241,380,5567,Rainy,262,1,0,1
5,Cheese,Dairy,27-05-2023,436,486,1154,Windy,466,3,0,3
5,Cheese,Dairy,27-05-2023,427,364,1096,Rainy,461,2,0,2
2,Buttermilk,Dairy,27-05-2023,118,314,1136,Windy,110,3,0,3
1,Butter,Dairy,27-05-2023,72,389,7567,Snowy,83,2,0,2
5,Cheese,Dairy,27-05-2023,230,142,1486,Rainy,246,2,0,2
14,Milk,Dairy,27-05-2023,342,173,13567,Rainy,386,2,1,2
6,Cream,Dairy,27-05-2023,58,449,9567,Sunny,50,1,0,1
12,Yogurt,Dairy,27-05-2023,320,377,5567,Rainy,342,3,0,3
2,Buttermilk,Dairy,27-05-2023,436,425,1196,Sunny,427,3,1,3
6,Cream,Dairy,27-05-2023,142,341,9567,Windy,142,2,0,2
1,Butter,Dairy,27-05-2023,66,229,7567,Windy,101,1,1,1
2,Buttermilk,Dairy,28-05-2023,203,449,1189,Windy,202,1,0,1
12,Yogurt,Dairy,28-05-2023,454,293,5567,Sunny,482,3,1,3
12,Yogurt,Dairy,28-05-2023,377,131,5567,Windy,421,1,1,1
14,Milk,Dairy,28-05-2023,198,205,13567,Cloudy,247,1,1,1
1,Butter,Dairy,28-05-2023,426,499,7567,Rainy,448,2,0,2
2,Buttermilk,Dairy,28-05-2023,316,303,1223,Sunny,363,1,1,1
2,Buttermilk,Dairy,28-05-2023,471,100,1302,Windy,467,2,1,2
5,Cheese,Dairy,28-05-2023,377,344,1434,Cloudy,381,3,0,3
14,Milk,Dairy,28-05-2023,155,171,13567,Rainy,170,1,0,1
14,Milk,Dairy,28-05-2023,430,405,13567,Rainy,430,3,0,3
2,Buttermilk,Dairy,28-05-2023,84,496,1269,Windy,111,3,1,3
2,Buttermilk,Dairy,28-05-2023,168,114,1490,Cloudy,184,1,0,1
6,Cream,Dairy,28-05-2023,63,152,9567,Sunny,106,1,0,1
6,Cream,Dairy,28-05-2023,63,107,9567,Windy,91,3,1,3
6,Cream,Dairy,28-05-2023,315,429,9567,Rainy,311,1,1,1
14,Milk,Dairy,28-05-2023,189,145,13567,Rainy,179,2,0,2
5,Cheese,Dairy,28-05-2023,343,424,1109,Rainy,342,2,1,2
12,Yogurt,Dairy,28-05-2023,413,213,5567,Windy,423,1,0,1
6,Cream,Dairy,28-05-2023,168,246,9567,Snowy,172,3,1,3
5,Cheese,Dairy,28-05-2023,287,265,1138,Snowy,306,1,1,1
1,Butter,Dairy,28-05-2023,83,478,7567,Snowy,102,1,0,1
6,Cream,Dairy,28-05-2023,218,238,9567,Cloudy,215,3,1,3
12,Yogurt,Dairy,28-05-2023,59,216,5567,Windy,72,3,0,3
1,Butter,Dairy,28-05-2023,171,398,7567,Rainy,179,2,0,2
1,Butter,Dairy,28-05-2023,450,375,7567,Cloudy,442,3,0,3
12,Yogurt,Dairy,28-05-2023,194,376,5567,Snowy,238,2,1,2
6,Cream,Dairy,28-05-2023,495,437,9567,Sunny,499,3,0,3
14,Milk,Dairy,28-05-2023,272,412,13567,Cloudy,297,1,1,1
12,Yogurt,Dairy,28-05-2023,420,277,5567,Cloudy,415,2,0,2
12,Yogurt,Dairy,28-05-2023,306,429,5567,Windy,352,2,1,2
12,Yogurt,Dairy,28-05-2023,317,453,5567,Cloudy,348,2,1,2
1,Butter,Dairy,28-05-2023,408,253,7567,Windy,447,1,1,1
5,Cheese,Dairy,28-05-2023,53,300,1340,Sunny,90,1,1,1
14,Milk,Dairy,28-05-2023,475,465,13567,Rainy,482,1,1,1
6,Cream,Dairy,28-05-2023,446,214,9567,Rainy,473,1,0,1
6,Cream,Dairy,28-05-2023,403,258,9567,Snowy,411,1,0,1
5,Cheese,Dairy,28-05-2023,155,141,1388,Snowy,193,2,0,2
12,Yogurt,Dairy,28-05-2023,134,346,5567,Sunny,173,1,1,1
14,Milk,Dairy,28-05-2023,263,167,13567,Rainy,282,2,0,2
6,Cream,Dairy,28-05-2023,170,425,9567,Snowy,172,1,0,1
2,Buttermilk,Dairy,28-05-2023,181,433,1160,Cloudy,209,3,1,3
6,Cream,Dairy,28-05-2023,387,295,9567,Windy,428,2,1,2
12,Yogurt,Dairy,28-05-2023,246,189,5567,Snowy,247,3,1,3
2,Buttermilk,Dairy,28-05-2023,68,210,1329,Sunny,91,2,0,2
5,Cheese,Dairy,29-05-2023,179,467,1382,Rainy,227,3,1,3
14,Milk,Dairy,29-05-2023,61,458,13567,Sunny,62,1,0,1
5,Cheese,Dairy,29-05-2023,130,244,1150,Windy,163,1,0,1
5,Cheese,Dairy,29-05-2023,379,374,1181,Windy,392,1,0,1
14,Milk,Dairy,29-05-2023,403,278,13567,Sunny,396,2,0,2
14,Milk,Dairy,29-05-2023,311,340,13567,Snowy,336,3,0,3
6,Cream,Dairy,29-05-2023,441,425,9567,Snowy,480,1,1,1
6,Cream,Dairy,29-05-2023,174,418,9567,Rainy,211,3,1,3
14,Milk,Dairy,29-05-2023,356,430,13567,Rainy,359,3,1,3
2,Buttermilk,Dairy,29-05-2023,316,252,1353,Cloudy,322,1,0,1
1,Butter,Dairy,29-05-2023,496,203,7567,Cloudy,534,1,1,1
6,Cream,Dairy,29-05-2023,490,174,9567,Rainy,482,3,0,3
1,Butter,Dairy,29-05-2023,432,227,7567,Cloudy,459,1,1,1
2,Buttermilk,Dairy,29-05-2023,189,298,1299,Sunny,201,1,1,1
14,Milk,Dairy,29-05-2023,378,253,13567,Snowy,380,1,1,1
2,Buttermilk,Dairy,29-05-2023,51,155,1198,Cloudy,49,2,1,2
6,Cream,Dairy,29-05-2023,57,377,9567,Cloudy,67,3,0,3
5,Cheese,Dairy,29-05-2023,299,444,1093,Sunny,329,3,1,3
14,Milk,Dairy,29-05-2023,188,118,13567,Windy,185,2,1,2
12,Yogurt,Dairy,29-05-2023,173,258,5567,Rainy,179,3,0,3
1,Butter,Dairy,29-05-2023,358,125,7567,Sunny,363,1,1,1
2,Buttermilk,Dairy,29-05-2023,277,268,1093,Windy,282,3,0,3
14,Milk,Dairy,29-05-2023,59,122,13567,Sunny,107,1,1,1
2,Buttermilk,Dairy,29-05-2023,261,146,1275,Snowy,278,2,1,2
14,Milk,Dairy,29-05-2023,161,112,13567,Sunny,201,1,0,1
6,Cream,Dairy,29-05-2023,57,316,9567,Sunny,102,3,0,3
6,Cream,Dairy,29-05-2023,341,421,9567,Snowy,346,3,1,3
6,Cream,Dairy,29-05-2023,411,293,9567,Rainy,457,3,0,3
2,Buttermilk,Dairy,29-05-2023,302,243,1497,Windy,337,2,0,2
12,Yogurt,Dairy,29-05-2023,63,172,5567,Cloudy,104,2,1,2
6,Cream,Dairy,29-05-2023,289,255,9567,Rainy,324,3,1,3
14,Milk,Dairy,29-05-2023,487,176,13567,Sunny,490,1,1,1
6,Cream,Dairy,29-05-2023,291,268,9567,Cloudy,326,2,0,2
5,Cheese,Dairy,29-05-2023,391,386,1158,Snowy,424,3,1,3
6,Cream,Dairy,29-05-2023,198,184,9567,Rainy,225,3,1,3
2,Buttermilk,Dairy,29-05-2023,285,281,1084,Windy,294,2,1,2
12,Yogurt,Dairy,29-05-2023,355,414,5567,Rainy,389,2,1,2
5,Cheese,Dairy,29-05-2023,216,396,1324,Rainy,253,2,1,2
2,Buttermilk,Dairy,29-05-2023,69,211,1236,Cloudy,99,1,1,1
2,Buttermilk,Dairy,29-05-2023,265,329,1486,Snowy,288,1,1,1
2,Buttermilk,Dairy,29-05-2023,392,195,1292,Snowy,435,3,1,3
14,Milk,Dairy,29-05-2023,184,267,13567,Rainy,232,2,1,2
2,Buttermilk,Dairy,29-05-2023,442,477,1059,Snowy,460,1,1,1
14,Milk,Dairy,30-05-2023,178,255,13567,Cloudy,170,2,1,2
2,Buttermilk,Dairy,30-05-2023,459,204,1078,Cloudy,458,3,1,3
1,Butter,Dairy,30-05-2023,471,292,7567,Windy,480,1,0,1
5,Cheese,Dairy,30-05-2023,343,429,1136,Snowy,334,1,0,1
1,Butter,Dairy,30-05-2023,295,231,7567,Windy,311,1,0,1
2,Buttermilk,Dairy,30-05-2023,238,454,1259,Sunny,259,3,0,3
5,Cheese,Dairy,30-05-2023,93,481,1095,Cloudy,138,2,1,2
5,Cheese,Dairy,30-05-2023,135,237,1077,Rainy,134,1,1,1
12,Yogurt,Dairy,30-05-2023,93,430,5567,Cloudy,122,3,0,3
1,Butter,Dairy,30-05-2023,379,369,7567,Sunny,385,2,1,2
12,Yogurt,Dairy,30-05-2023,424,137,5567,Rainy,471,3,1,3
5,Cheese,Dairy,30-05-2023,495,495,1053,Snowy,538,2,0,2
14,Milk,Dairy,30-05-2023,427,144,13567,Snowy,449,3,0,3
5,Cheese,Dairy,30-05-2023,439,262,1371,Cloudy,434,2,0,2
12,Yogurt,Dairy,30-05-2023,194,430,5567,Rainy,222,1,0,1
1,Butter,Dairy,30-05-2023,100,352,7567,Rainy,136,2,1,2
2,Buttermilk,Dairy,30-05-2023,291,268,1104,Windy,298,3,1,3
2,Buttermilk,Dairy,30-05-2023,343,384,1080,Sunny,341,3,1,3
1,Butter,Dairy,30-05-2023,457,373,7567,Snowy,454,2,1,2
2,Buttermilk,Dairy,30-05-2023,100,119,1068,Cloudy,114,1,1,1
2,Buttermilk,Dairy,30-05-2023,315,338,1205,Rainy,335,1,0,1
12,Yogurt,Dairy,30-05-2023,169,369,5567,Snowy,200,2,1,2
1,Butter,Dairy,30-05-2023,249,409,7567,Cloudy,242,2,0,2
6,Cream,Dairy,30-05-2023,454,130,9567,Snowy,463,3,0,3
14,Milk,Dairy,30-05-2023,297,413,13567,Cloudy,314,1,1,1
14,Milk,Dairy,30-05-2023,119,203,13567,Snowy,148,2,0,2
2,Buttermilk,Dairy,30-05-2023,390,269,1318,Windy,380,1,0,1
14,Milk,Dairy,30-05-2023,106,285,13567,Sunny,135,2,0,2
1,Butter,Dairy,30-05-2023,431,227,7567,Snowy,475,2,1,2
1,Butter,Dairy,30-05-2023,88,309,7567,Sunny,121,1,1,1
5,Cheese,Dairy,30-05-2023,338,380,1481,Snowy,350,2,1,2
5,Cheese,Dairy,30-05-2023,492,352,1448,Rainy,538,2,1,2
14,Milk,Dairy,30-05-2023,67,118,13567,Windy,103,3,1,3
6,Cream,Dairy,30-05-2023,489,299,9567,Windy,491,2,0,2
5,Cheese,Dairy,30-05-2023,269,319,1355,Sunny,274,2,1,2
5,Cheese,Dairy,30-05-2023,362,235,1077,Rainy,377,2,1,2
1,Butter,Dairy,30-05-2023,293,322,7567,Cloudy,337,3,0,3
6,Cream,Dairy,30-05-2023,401,102,9567,Windy,421,1,1,1
2,Buttermilk,Dairy,30-05-2023,353,335,1424,Rainy,392,3,0,3
14,Milk,Dairy,30-05-2023,347,441,13567,Rainy,337,3,1,3
5,Cheese,Dairy,30-05-2023,332,327,1088,Sunny,338,1,0,1
6,Cream,Dairy,30-05-2023,123,241,9567,Rainy,128,3,1,3
6,Cream,Dairy,30-05-2023,159,108,9567,Rainy,203,1,0,1
14,Milk,Dairy,30-05-2023,229,289,13567,Cloudy,255,3,0,3
6,Cream,Dairy,30-05-2023,475,449,9567,Sunny,516,1,0,1
6,Cream,Dairy,30-05-2023,81,264,9567,Sunny,123,2,1,2
6,Cream,Dairy,30-05-2023,283,238,9567,Rainy,282,3,1,3
5,Cheese,Dairy,30-05-2023,331,375,1445,Cloudy,378,3,0,3
14,Milk,Dairy,30-05-2023,74,390,13567,Snowy,101,3,1,3
6,Cream,Dairy,30-05-2023,380,152,9567,Windy,413,3,0,3
6,Cream,Dairy,30-05-2023,328,274,9567,Sunny,348,2,0,2
5,Cheese,Dairy,30-05-2023,275,209,1391,Cloudy,274,3,0,3
14,Milk,Dairy,30-05-2023,106,302,13567,Cloudy,149,2,0,2
1,Butter,Dairy,30-05-2023,229,235,7567,Rainy,267,2,0,2
5,Cheese,Dairy,30-05-2023,281,103,1285,Windy,304,2,0,2
14,Milk,Dairy,30-05-2023,431,254,13567,Sunny,471,2,1,2
6,Cream,Dairy,30-05-2023,392,271,9567,Snowy,433,1,0,1
14,Milk,Dairy,30-05-2023,336,457,13567,Rainy,331,1,1,1
14,Milk,Dairy,30-05-2023,113,146,13567,Sunny,130,3,0,3
2,Buttermilk,Dairy,30-05-2023,281,193,1282,Sunny,298,1,0,1
14,Milk,Dairy,30-05-2023,338,147,13567,Cloudy,386,1,0,1
1,Butter,Dairy,31-05-2023,262,339,7567,Windy,264,3,0,3
14,Milk,Dairy,31-05-2023,307,446,13567,Snowy,337,3,1,3
1,Butter,Dairy,31-05-2023,67,312,7567,Windy,68,3,0,3
6,Cream,Dairy,31-05-2023,224,439,9567,Cloudy,263,1,1,1
1,Butter,Dairy,31-05-2023,466,423,7567,Snowy,495,1,0,1
6,Cream,Dairy,31-05-2023,278,238,9567,Snowy,324,3,0,3
6,Cream,Dairy,31-05-2023,275,304,9567,Rainy,314,2,1,2
1,Butter,Dairy,31-05-2023,133,480,7567,Snowy,179,3,0,3
5,Cheese,Dairy,31-05-2023,340,172,1384,Sunny,384,2,0,2
12,Yogurt,Dairy,31-05-2023,484,103,5567,Windy,530,2,1,2
14,Milk,Dairy,31-05-2023,419,175,13567,Windy,462,3,0,3
2,Buttermilk,Dairy,31-05-2023,295,428,1412,Rainy,286,3,0,3
12,Yogurt,Dairy,31-05-2023,451,176,5567,Snowy,448,3,1,3
14,Milk,Dairy,31-05-2023,159,403,13567,Cloudy,190,1,0,1
14,Milk,Dairy,31-05-2023,303,355,13567,Sunny,301,2,1,2
6,Cream,Dairy,31-05-2023,137,201,9567,Rainy,186,1,0,1
14,Milk,Dairy,31-05-2023,121,205,13567,Snowy,166,1,0,1
2,Buttermilk,Dairy,31-05-2023,430,432,1299,Cloudy,469,3,1,3
14,Milk,Dairy,31-05-2023,79,138,13567,Snowy,76,1,0,1
1,Butter,Dairy,31-05-2023,221,413,7567,Rainy,261,3,1,3
12,Yogurt,Dairy,31-05-2023,358,374,5567,Cloudy,350,2,1,2
1,Butter,Dairy,31-05-2023,443,187,7567,Cloudy,441,3,0,3
2,Buttermilk,Dairy,31-05-2023,392,310,1452,Cloudy,394,1,0,1
14,Milk,Dairy,31-05-2023,485,468,13567,Cloudy,483,1,0,1
2,Buttermilk,Dairy,31-05-2023,226,176,1093,Snowy,246,3,0,3
6,Cream,Dairy,31-05-2023,188,176,9567,Cloudy,202,3,1,3
1,Butter,Dairy,31-05-2023,243,127,7567,Snowy,284,1,1,1
1,Butter,Dairy,31-05-2023,235,344,7567,Cloudy,268,2,0,2
5,Cheese,Dairy,31-05-2023,267,165,1341,Cloudy,311,2,1,2
14,Milk,Dairy,31-05-2023,213,365,13567,Rainy,247,3,1,3
6,Cream,Dairy,31-05-2023,210,481,9567,Snowy,207,2,0,2
1,Butter,Dairy,31-05-2023,480,304,7567,Snowy,516,1,0,1
1,Butter,Dairy,31-05-2023,62,157,7567,Windy,82,3,0,3
6,Cream,Dairy,31-05-2023,345,300,9567,Rainy,379,1,1,1
2,Buttermilk,Dairy,31-05-2023,138,324,1413,Snowy,180,1,0,1
2,Buttermilk,Dairy,31-05-2023,373,241,1274,Rainy,407,2,1,2
14,Milk,Dairy,31-05-2023,91,480,13567,Rainy,111,3,1,3
5,Cheese,Dairy,31-05-2023,452,467,1253,Rainy,458,3,1,3
1,Butter,Dairy,31-05-2023,259,183,7567,Sunny,295,2,1,2
5,Cheese,Dairy,31-05-2023,278,242,1061,Snowy,324,1,1,1
2,Buttermilk,Dairy,31-05-2023,399,451,1356,Rainy,442,1,1,1
2,Buttermilk,Dairy,31-05-2023,324,132,1170,Sunny,332,1,1,1
12,Yogurt,Dairy,31-05-2023,491,251,5567,Sunny,483,1,1,1
14,Milk,Dairy,31-05-2023,328,257,13567,Cloudy,363,3,1,3
12,Yogurt,Dairy,31-05-2023,300,240,5567,Cloudy,319,3,0,3
12,Yogurt,Dairy,31-05-2023,359,350,5567,Snowy,358,2,1,2
12,Yogurt,Dairy,31-05-2023,257,402,5567,Cloudy,295,2,0,2
14,Milk,Dairy,31-05-2023,370,211,13567,Snowy,388,3,0,3
14,Milk,Dairy,31-05-2023,189,243,13567,Sunny,218,3,1,3
6,Cream,Dairy,31-05-2023,329,308,9567,Sunny,336,1,1,1
5,Cheese,Dairy,31-05-2023,83,323,1249,Snowy,84,1,0,1
5,Cheese,Dairy,31-05-2023,358,142,1123,Cloudy,396,2,0,2
6,Cream,Dairy,31-05-2023,441,363,9567,Cloudy,453,3,1,3
6,Cream,Dairy,31-05-2023,67,343,9567,Snowy,67,2,0,2
2,Buttermilk,Dairy,31-05-2023,106,102,1325,Windy,104,3,1,3
12,Yogurt,Dairy,31-05-2023,161,224,5567,Cloudy,204,1,0,1
6,Cream,Dairy,31-05-2023,54,367,9567,Rainy,99,2,0,2
1,Butter,Dairy,31-05-2023,459,183,7567,Cloudy,472,2,1,2
5,Cheese,Dairy,31-05-2023,463,115,1127,Windy,477,3,1,3
6,Cream,Dairy,31-05-2023,231,433,9567,Sunny,275,1,0,1
1,Butter,Dairy,31-05-2023,62,158,7567,Sunny,76,2,1,2
1,Butter,Dairy,31-05-2023,388,276,7567,Sunny,424,1,0,1
1,Butter,Dairy,01-06-2023,334,162,7567,Cloudy,332,2,0,2
2,Buttermilk,Dairy,01-06-2023,308,148,1057,Sunny,309,1,0,1
2,Buttermilk,Dairy,01-06-2023,139,406,1062,Windy,139,3,1,3
1,Butter,Dairy,01-06-2023,153,345,7567,Windy,191,2,0,2
2,Buttermilk,Dairy,01-06-2023,428,388,1160,Cloudy,455,2,0,2
12,Yogurt,Dairy,01-06-2023,235,385,5567,Rainy,252,1,0,1
1,Butter,Dairy,01-06-2023,299,431,7567,Cloudy,296,1,1,1
12,Yogurt,Dairy,01-06-2023,304,114,5567,Sunny,303,2,0,2
12,Yogurt,Dairy,01-06-2023,125,437,5567,Cloudy,139,3,1,3
1,Butter,Dairy,01-06-2023,435,354,7567,Windy,471,1,1,1
5,Cheese,Dairy,01-06-2023,157,191,1179,Cloudy,182,1,0,1
1,Butter,Dairy,01-06-2023,205,378,7567,Cloudy,244,1,0,1
1,Butter,Dairy,01-06-2023,131,305,7567,Rainy,163,2,0,2
2,Buttermilk,Dairy,01-06-2023,126,193,1369,Windy,124,2,0,2
1,Butter,Dairy,01-06-2023,307,324,7567,Snowy,337,2,0,2
5,Cheese,Dairy,01-06-2023,176,400,1469,Snowy,225,2,0,2
2,Buttermilk,Dairy,01-06-2023,440,417,1374,Windy,437,3,1,3
14,Milk,Dairy,01-06-2023,331,298,13567,Snowy,323,3,0,3
14,Milk,Dairy,01-06-2023,137,370,13567,Sunny,179,2,1,2
12,Yogurt,Dairy,01-06-2023,253,333,5567,Snowy,260,3,1,3
12,Yogurt,Dairy,01-06-2023,65,145,5567,Sunny,100,1,0,1
5,Cheese,Dairy,01-06-2023,200,163,1051,Windy,224,1,1,1
6,Cream,Dairy,01-06-2023,473,329,9567,Snowy,479,1,1,1
14,Milk,Dairy,01-06-2023,303,348,13567,Snowy,328,2,1,2
12,Yogurt,Dairy,01-06-2023,237,345,5567,Sunny,279,1,1,1
14,Milk,Dairy,01-06-2023,378,174,13567,Sunny,395,3,1,3
5,Cheese,Dairy,01-06-2023,81,256,1103,Cloudy,120,2,1,2
5,Cheese,Dairy,01-06-2023,320,322,1116,Rainy,324,3,0,3
6,Cream,Dairy,01-06-2023,446,289,9567,Snowy,454,1,0,1
6,Cream,Dairy,01-06-2023,54,151,9567,Rainy,103,1,1,1
2,Buttermilk,Dairy,01-06-2023,379,187,1169,Rainy,390,1,0,1
5,Cheese,Dairy,01-06-2023,357,412,1240,Snowy,352,2,1,2
12,Yogurt,Dairy,01-06-2023,382,438,5567,Sunny,418,3,1,3
14,Milk,Dairy,01-06-2023,218,165,13567,Cloudy,214,2,0,2
1,Butter,Dairy,01-06-2023,230,249,7567,Windy,263,2,0,2
6,Cream,Dairy,01-06-2023,415,119,9567,Snowy,452,1,1,1
1,Butter,Dairy,01-06-2023,227,132,7567,Snowy,225,2,0,2
12,Yogurt,Dairy,01-06-2023,192,427,5567,Windy,201,2,0,2
6,Cream,Dairy,01-06-2023,411,380,9567,Rainy,437,1,0,1
1,Butter,Dairy,01-06-2023,297,145,7567,Cloudy,297,2,0,2
12,Yogurt,Dairy,01-06-2023,176,172,5567,Rainy,167,1,1,1
14,Milk,Dairy,01-06-2023,312,453,13567,Windy,323,1,1,1
12,Yogurt,Dairy,01-06-2023,89,412,5567,Windy,126,1,1,1
2,Buttermilk,Dairy,01-06-2023,461,442,1459,Cloudy,486,1,1,1
6,Cream,Dairy,01-06-2023,465,232,9567,Windy,459,2,1,2
5,Cheese,Dairy,02-06-2023,404,154,1199,Windy,400,1,0,1
14,Milk,Dairy,02-06-2023,304,160,13567,Cloudy,299,1,1,1
1,Butter,Dairy,02-06-2023,192,444,7567,Snowy,237,2,1,2
6,Cream,Dairy,02-06-2023,289,107,9567,Rainy,300,2,0,2
5,Cheese,Dairy,02-06-2023,277,371,1126,Snowy,276,3,0,3
12,Yogurt,Dairy,02-06-2023,390,345,5567,Snowy,425,2,1,2
5,Cheese,Dairy,02-06-2023,247,275,1095,Rainy,276,2,1,2
6,Cream,Dairy,02-06-2023,114,215,9567,Snowy,149,3,0,3
6,Cream,Dairy,02-06-2023,437,416,9567,Cloudy,472,2,1,2
2,Buttermilk,Dairy,02-06-2023,60,370,1096,Rainy,69,2,0,2
2,Buttermilk,Dairy,02-06-2023,157,292,1262,Sunny,174,2,0,2
5,Cheese,Dairy,02-06-2023,75,249,1108,Snowy,87,2,1,2
12,Yogurt,Dairy,02-06-2023,494,230,5567,Windy,518,3,1,3
5,Cheese,Dairy,02-06-2023,470,201,1391,Rainy,460,2,0,2
6,Cream,Dairy,02-06-2023,200,409,9567,Sunny,218,2,1,2
6,Cream,Dairy,02-06-2023,270,369,9567,Windy,268,3,1,3
1,Butter,Dairy,02-06-2023,390,391,7567,Sunny,388,1,0,1
2,Buttermilk,Dairy,02-06-2023,286,309,1358,Snowy,297,3,0,3
1,Butter,Dairy,02-06-2023,286,460,7567,Windy,277,1,1,1
14,Milk,Dairy,02-06-2023,268,437,13567,Snowy,273,3,0,3
6,Cream,Dairy,02-06-2023,473,166,9567,Windy,502,3,0,3
1,Butter,Dairy,02-06-2023,200,109,7567,Rainy,247,2,1,2
5,Cheese,Dairy,02-06-2023,172,148,1223,Cloudy,167,1,1,1
2,Buttermilk,Dairy,02-06-2023,193,210,1281,Cloudy,237,2,1,2
2,Buttermilk,Dairy,02-06-2023,238,420,1319,Sunny,240,1,1,1
12,Yogurt,Dairy,02-06-2023,304,318,5567,Windy,326,3,0,3
5,Cheese,Dairy,02-06-2023,117,156,1496,Snowy,125,3,0,3
12,Yogurt,Dairy,02-06-2023,153,382,5567,Rainy,157,1,0,1
1,Butter,Dairy,02-06-2023,385,212,7567,Rainy,407,2,0,2
14,Milk,Dairy,02-06-2023,208,232,13567,Rainy,207,2,0,2
5,Cheese,Dairy,02-06-2023,358,170,1165,Cloudy,348,2,1,2
5,Cheese,Dairy,02-06-2023,411,182,1075,Snowy,460,2,1,2
5,Cheese,Dairy,02-06-2023,458,156,1102,Rainy,459,3,0,3
12,Yogurt,Dairy,02-06-2023,349,475,5567,Rainy,381,3,0,3
1,Butter,Dairy,02-06-2023,445,448,7567,Sunny,463,3,0,3
5,Cheese,Dairy,02-06-2023,139,370,1068,Windy,145,3,0,3
5,Cheese,Dairy,02-06-2023,406,210,1352,Windy,399,3,1,3
2,Buttermilk,Dairy,02-06-2023,305,456,1441,Windy,323,2,0,2
14,Milk,Dairy,02-06-2023,402,474,13567,Sunny,446,2,1,2
2,Buttermilk,Dairy,02-06-2023,269,175,1166,Cloudy,265,2,1,2
2,Buttermilk,Dairy,02-06-2023,58,257,1155,Sunny,91,2,1,2
14,Milk,Dairy,02-06-2023,61,119,13567,Rainy,63,3,1,3
1,Butter,Dairy,02-06-2023,374,230,7567,Snowy,368,3,0,3
2,Buttermilk,Dairy,02-06-2023,487,428,1276,Rainy,536,3,0,3
1,Butter,Dairy,02-06-2023,293,221,7567,Rainy,288,1,1,1
2,Buttermilk,Dairy,02-06-2023,231,140,1235,Snowy,254,2,1,2
6,Cream,Dairy,02-06-2023,333,266,9567,Windy,375,2,0,2
14,Milk,Dairy,02-06-2023,361,229,13567,Sunny,357,3,1,3
2,Buttermilk,Dairy,02-06-2023,148,122,1322,Cloudy,183,2,0,2
6,Cream,Dairy,02-06-2023,246,378,9567,Rainy,292,2,1,2
12,Yogurt,Dairy,02-06-2023,415,350,5567,Rainy,458,3,1,3
6,Cream,Dairy,02-06-2023,275,499,9567,Cloudy,292,1,1,1
5,Cheese,Dairy,02-06-2023,382,108,1273,Sunny,417,1,0,1
2,Buttermilk,Dairy,02-06-2023,152,112,1305,Rainy,151,1,0,1
6,Cream,Dairy,02-06-2023,155,406,9567,Cloudy,148,3,0,3
1,Butter,Dairy,02-06-2023,414,419,7567,Rainy,406,2,1,2
12,Yogurt,Dairy,03-06-2023,417,151,5567,Windy,431,3,1,3
2,Buttermilk,Dairy,03-06-2023,107,308,1169,Windy,119,3,0,3
5,Cheese,Dairy,03-06-2023,127,137,1243,Rainy,143,2,1,2
6,Cream,Dairy,03-06-2023,124,199,9567,Rainy,127,1,1,1
12,Yogurt,Dairy,03-06-2023,91,292,5567,Windy,118,1,0,1
2,Buttermilk,Dairy,03-06-2023,471,290,1050,Rainy,492,3,0,3
12,Yogurt,Dairy,03-06-2023,373,150,5567,Sunny,385,1,1,1
5,Cheese,Dairy,03-06-2023,230,492,1142,Sunny,266,3,0,3
6,Cream,Dairy,03-06-2023,82,240,9567,Snowy,111,3,1,3
12,Yogurt,Dairy,03-06-2023,120,267,5567,Sunny,146,2,1,2
12,Yogurt,Dairy,03-06-2023,105,410,5567,Rainy,97,2,0,2
14,Milk,Dairy,03-06-2023,154,208,13567,Rainy,178,2,0,2
12,Yogurt,Dairy,03-06-2023,249,306,5567,Cloudy,251,3,1,3
14,Milk,Dairy,03-06-2023,150,399,13567,Sunny,173,2,0,2
6,Cream,Dairy,03-06-2023,305,209,9567,Windy,318,1,1,1
2,Buttermilk,Dairy,03-06-2023,356,295,1099,Windy,346,1,0,1
2,Buttermilk,Dairy,03-06-2023,123,251,1423,Snowy,124,3,1,3
